p0,base_max_observations,comparison_max_observations,cutoff_label,cutoff_observations,states_compared,policy_disagreement_count,policy_disagreement_rate,product2_share_base,product2_share_comparison,mean_abs_q_gap_diff,max_abs_q_gap_diff,mean_abs_D_diff,max_abs_D_diff,initial_product_base,initial_product_comparison,initial_q_gap_base,initial_q_gap_comparison
0.4,100,200,all_common_states,100,5151,4,0.0007765482430596001,0.05629974762182101,0.055523199378761406,0.00439510593570301,0.5072638073204345,0.011566068251850166,1.3349047561064094,2,2,0.5778309347149904,0.5777343891221776
0.4,100,200,safe_interior,90,4186,4,0.0009555661729574773,0.0692785475394171,0.06832298136645963,0.002115605049924108,0.04199381831635307,0.005567381710326644,0.11051004820093446,2,2,0.5778309347149904,0.5777343891221776
0.45,100,200,all_common_states,100,5151,0,0.0,0.040574645699864104,0.040574645699864104,0.006134288679902699,0.4714636207493861,0.016142864947112288,1.2406937388141754,2,2,0.6534447852657053,0.6533904030362123
0.45,100,200,safe_interior,90,4186,0,0.0,0.04992833253702819,0.04992833253702819,0.003374286353914516,0.06185191107848809,0.008879700931353882,0.16276818704865725,2,2,0.6534447852657053,0.6533904030362123
0.5,100,200,all_common_states,100,5151,0,0.0,0.0297029702970297,0.0297029702970297,0.007854890366691063,0.4408238015083903,0.020670764122871263,1.1600626355483987,2,2,0.702788205557102,0.7027757063429245
0.5,100,200,safe_interior,90,4186,0,0.0,0.036550406115623504,0.036550406115623504,0.004610315829984923,0.08116544277035409,0.012132410078907679,0.21359327044830145,2,2,0.702788205557102,0.7027757063429245
0.55,100,200,all_common_states,100,5151,0,0.0,0.021160939623374102,0.021160939623374102,0.009466239750401239,0.41782580868259167,0.024911157237898118,1.0995416017962913,2,2,0.714324704900652,0.7143235672985728
0.55,100,200,safe_interior,90,4186,0,0.0,0.026039178213091256,0.026039178213091256,0.0057230935163663675,0.10024241846107529,0.0150607724114905,0.26379583805546325,2,2,0.714324704900652,0.7143235672985728
0.6,100,200,all_common_states,100,5151,0,0.0,0.015142690739662202,0.015142690739662202,0.010872450734084424,0.3991610762423363,0.02861171245811696,1.0504238848482537,2,2,0.6826025022313029,0.6826024671304056
0.6,100,200,safe_interior,90,4186,0,0.0,0.018633540372670808,0.018633540372670808,0.006595959140695943,0.1197331521476741,0.017357787212357704,0.31508724249388287,2,2,0.6826025022313029,0.6826024671304056
0.65,100,200,all_common_states,100,5151,0,0.0,0.009900990099009901,0.009900990099009901,0.011939776392976569,0.38397232165262807,0.0314204641920436,1.0104534780332326,2,2,0.606865835609252,0.6068658352959115
0.65,100,200,safe_interior,90,4186,0,0.0,0.012183468705207836,0.012183468705207836,0.007100926967548253,0.14053315206970396,0.018686649914600575,0.369824084393958,2,2,0.606865835609252,0.6068658352959115
0.7,100,200,all_common_states,100,5151,8,0.0015530964861192001,0.007571345369831101,0.006018248883711901,0.012533769746599166,0.37353025868412537,0.032983604596313644,0.9829743649582223,2,2,0.4920904852968997,0.4920904852962922
0.7,100,200,safe_interior,90,4186,0,0.0,0.007405637840420449,0.007405637840420449,0.007136923834907498,0.16305534340758143,0.018781378512914414,0.4290930089673157,2,2,0.4920904852968997,0.4920904852962922
0.75,100,200,all_common_states,100,5151,16,0.0031061929722384003,0.0064065230052417,0.0033003300330033004,0.012540904287196902,0.36663473586139084,0.0330023797031498,0.9648282522668188,2,2,0.3568529552110844,0.3568529552110844
0.75,100,200,safe_interior,90,4186,0,0.0,0.004061156235069279,0.004061156235069279,0.006661741337746866,0.18498195396680295,0.01753089825722859,0.4867946157021201,2,2,0.3568529552110844,0.3568529552110844
0.8,100,200,all_common_states,100,5151,29,0.005629974762182101,0.006988934187536401,0.0013589594253543,0.011896687103453395,0.3633219094863467,0.03130707132487751,0.9561102881219652,2,2,0.1858378033662298,0.1858378033662298
0.8,100,200,safe_interior,90,4186,0,0.0,0.0016722408026755853,0.0016722408026755853,0.005740241385824572,0.21300897509834105,0.015105898383748945,0.5605499344693126,2,2,0.1858378033662298,0.1858378033662298
0.85,100,200,all_common_states,100,5151,42,0.008153756552125802,0.0089303047951854,0.0007765482430596001,0.010647755619795193,0.4427886365900484,0.028020409525776883,1.1652332541843338,2,2,0.03150131869008055,0.03150131869008055
0.85,100,200,safe_interior,90,4186,3,0.000716674629718108,0.0016722408026755853,0.0009555661729574773,0.00456286542006642,0.2614197392380957,0.012007540579122152,0.6879466822055127,2,2,0.03150131869008055,0.03150131869008055
0.9,100,200,all_common_states,100,5151,52,0.010095127159774802,0.010095127159774802,0.0,0.008965330179899532,0.5864033412534804,0.02359297415763037,1.5431666875091565,1,1,-0.09285338908812957,-0.09285338908812957
0.9,100,200,safe_interior,90,4186,8,0.0019111323459149545,0.0019111323459149545,0.0,0.0032139386449535133,0.3487730485253673,0.008457733276193464,0.9178238119088551,1,1,-0.09285338908812957,-0.09285338908812957
