p0,t,A_market_share,product2_rate_when_A_chosen,avg_profit_per_period
0.3,135,0.9,0.0,0.8549999999999943
0.3,136,0.905,0.0027624309392265192,0.8582499999999942
0.3,137,0.91,0.0,0.8644999999999942
0.3,138,0.93,0.0,0.883499999999994
0.3,139,0.94,0.005319148936170213,0.8899999999999939
0.3,140,0.9025,0.0,0.8573749999999943
0.3,141,0.91,0.0,0.8644999999999942
0.3,142,0.93,0.0,0.883499999999994
0.3,143,0.915,0.00273224043715847,0.8677499999999941
0.3,144,0.92,0.0,0.8739999999999941
0.3,145,0.915,0.0,0.8692499999999942
0.3,146,0.9225,0.0,0.876374999999994
0.3,147,0.9125,0.0,0.8668749999999942
0.3,148,0.91,0.0,0.8644999999999942
0.3,149,0.9075,0.0,0.8621249999999943
0.3,150,0.8975,0.0,0.8526249999999943
0.3,151,0.915,0.0,0.8692499999999942
0.3,152,0.915,0.0,0.8692499999999942
0.3,153,0.925,0.0,0.878749999999994
0.3,154,0.9125,0.0,0.8668749999999942
0.3,155,0.92,0.0,0.8739999999999941
0.3,156,0.9225,0.0,0.876374999999994
0.3,157,0.9375,0.0,0.8906249999999939
0.3,158,0.9125,0.0,0.8668749999999942
0.3,159,0.9175,0.0,0.8716249999999941
0.3,160,0.8875,0.0,0.8431249999999945
0.3,161,0.9075,0.0,0.8621249999999943
0.3,162,0.91,0.0,0.8644999999999942
0.3,163,0.9275,0.0,0.881124999999994
0.3,164,0.925,0.0,0.878749999999994
0.3,165,0.9,0.0,0.8549999999999943
0.3,166,0.9225,0.0,0.876374999999994
0.3,167,0.915,0.0,0.8692499999999942
0.3,168,0.915,0.0,0.8692499999999942
0.3,169,0.905,0.0,0.8597499999999942
0.3,170,0.92,0.0,0.8739999999999941
0.3,171,0.905,0.0,0.8597499999999942
0.3,172,0.92,0.0,0.8739999999999941
0.3,173,0.9225,0.0,0.876374999999994
0.3,174,0.915,0.0,0.8692499999999942
0.3,175,0.9,0.0,0.8549999999999943
0.3,176,0.925,0.0,0.878749999999994
0.3,177,0.9375,0.0,0.8906249999999939
0.3,178,0.9275,0.0,0.881124999999994
0.3,179,0.9125,0.0,0.8668749999999942
0.3,180,0.92,0.0,0.8739999999999941
0.3,181,0.9325,0.0,0.885874999999994
0.3,182,0.905,0.0,0.8597499999999942
0.3,183,0.9225,0.0,0.876374999999994
0.3,184,0.9275,0.0,0.881124999999994
0.3,185,0.905,0.0,0.8597499999999942
0.3,186,0.8775,0.0,0.8336249999999946
0.3,187,0.8925,0.0,0.8478749999999944
0.3,188,0.915,0.0,0.8692499999999942
0.3,189,0.88,0.0,0.8359999999999945
0.3,190,0.9375,0.0,0.8906249999999939
0.3,191,0.915,0.0,0.8692499999999942
0.3,192,0.935,0.0,0.8882499999999939
0.3,193,0.95,0.0,0.9024999999999938
0.3,194,0.9225,0.0,0.876374999999994
0.3,195,0.9025,0.0,0.8573749999999943
0.3,196,0.9375,0.0,0.8906249999999939
0.3,197,0.93,0.0,0.883499999999994
0.3,198,0.92,0.0,0.8739999999999941
0.3,199,0.915,0.0,0.8692499999999942
0.3,200,0.9375,0.0,0.8906249999999939
0.3,201,0.94,0.0,0.8929999999999939
0.3,202,0.9225,0.0,0.876374999999994
0.3,203,0.925,0.0,0.878749999999994
0.3,204,0.945,0.0,0.8977499999999938
0.3,205,0.9175,0.0,0.8716249999999941
0.3,206,0.93,0.0,0.883499999999994
0.3,207,0.92,0.0,0.8739999999999941
0.3,208,0.9275,0.0,0.881124999999994
0.3,209,0.9,0.0,0.8549999999999943
0.3,210,0.92,0.0,0.8739999999999941
0.3,211,0.9375,0.0,0.8906249999999939
0.3,212,0.92,0.0,0.8739999999999941
0.3,213,0.935,0.0,0.8882499999999939
0.3,214,0.9225,0.0,0.876374999999994
0.3,215,0.9125,0.0,0.8668749999999942
0.3,216,0.9325,0.0,0.885874999999994
0.3,217,0.9125,0.0,0.8668749999999942
0.3,218,0.925,0.0,0.878749999999994
0.3,219,0.9325,0.0,0.885874999999994
0.3,220,0.93,0.0,0.883499999999994
0.3,221,0.9275,0.0,0.881124999999994
0.3,222,0.9375,0.0,0.8906249999999939
0.3,223,0.9275,0.0,0.881124999999994
0.3,224,0.92,0.0,0.8739999999999941
0.3,225,0.9175,0.0,0.8716249999999941
0.3,226,0.9225,0.0,0.876374999999994
0.3,227,0.9325,0.0,0.885874999999994
0.3,228,0.91,0.0,0.8644999999999942
0.3,229,0.9275,0.0,0.881124999999994
0.3,230,0.9275,0.0,0.881124999999994
0.3,231,0.92,0.0,0.8739999999999941
0.3,232,0.915,0.0,0.8692499999999942
0.3,233,0.9225,0.0,0.876374999999994
0.3,234,0.95,0.0,0.9024999999999938
0.3,235,0.9425,0.0,0.8953749999999938
0.3,236,0.9325,0.0,0.885874999999994
0.3,237,0.9375,0.0,0.8906249999999939
0.3,238,0.94,0.0,0.8929999999999939
0.3,239,0.915,0.0,0.8692499999999942
0.3,240,0.915,0.0,0.8692499999999942
0.3,241,0.94,0.0,0.8929999999999939
0.3,242,0.9125,0.0,0.8668749999999942
0.3,243,0.93,0.0,0.883499999999994
0.3,244,0.94,0.0,0.8929999999999939
0.3,245,0.9325,0.0,0.885874999999994
0.3,246,0.9425,0.0,0.8953749999999938
0.3,247,0.94,0.0,0.8929999999999939
0.3,248,0.935,0.0,0.8882499999999939
0.3,249,0.9375,0.0,0.8906249999999939
0.3,250,0.9275,0.0,0.881124999999994
0.35,1,0.64,1.0,0.22399999999999942
0.35,2,0.6975,1.0,0.2441249999999991
0.35,3,0.78,0.6057692307692307,0.4574999999999978
0.35,4,0.8075,0.6222910216718266,0.46562499999999757
0.35,5,0.8175,0.5137614678899083,0.5246249999999971
0.35,6,0.86,0.5116279069767442,0.5529999999999967
0.35,7,0.8525,0.4780058651026393,0.5653749999999969
0.35,8,0.8425,0.3353115727002967,0.6308749999999963
0.35,9,0.86,0.2761627906976744,0.6744999999999963
0.35,10,0.8525,0.3196480938416422,0.6463749999999964
0.35,11,0.87,0.25,0.6959999999999961
0.35,12,0.8575,0.24198250728862974,0.6901249999999964
0.35,13,0.835,0.19161676646706588,0.6972499999999965
0.35,14,0.8975,0.2618384401114206,0.7116249999999963
0.35,15,0.875,0.22857142857142856,0.7112499999999963
0.35,16,0.8925,0.20728291316526612,0.7368749999999962
0.35,17,0.86,0.19476744186046513,0.7164999999999964
0.35,18,0.87,0.20114942528735633,0.7214999999999967
0.35,19,0.8425,0.18397626112759644,0.7073749999999959
0.35,20,0.86,0.19476744186046513,0.716499999999996
0.35,21,0.875,0.22285714285714286,0.7142499999999959
0.35,22,0.875,0.14,0.757749999999996
0.35,23,0.875,0.13714285714285715,0.7592499999999958
0.35,24,0.85,0.15,0.7309999999999961
0.35,25,0.8875,0.10704225352112676,0.7861249999999953
0.35,26,0.885,0.12429378531073447,0.7747499999999958
0.35,27,0.885,0.11864406779661017,0.7777499999999956
0.35,28,0.8875,0.10985915492957747,0.7846249999999957
0.35,29,0.855,0.12280701754385964,0.7492499999999958
0.35,30,0.8775,0.12535612535612536,0.7676249999999957
0.35,31,0.87,0.10057471264367816,0.7739999999999952
0.35,32,0.8775,0.13675213675213677,0.7616249999999956
0.35,33,0.8975,0.09749303621169916,0.8001249999999956
0.35,34,0.8725,0.12320916905444126,0.7643749999999956
0.35,35,0.865,0.08959537572254335,0.7752499999999957
0.35,36,0.86,0.08430232558139535,0.7734999999999955
0.35,37,0.865,0.10982658959537572,0.7647499999999955
0.35,38,0.86,0.07848837209302326,0.7764999999999955
0.35,39,0.88,0.07954545454545454,0.7939999999999954
0.35,40,0.8625,0.08985507246376812,0.7728749999999954
0.35,41,0.88,0.10227272727272728,0.7819999999999954
0.35,42,0.8425,0.08605341246290801,0.7568749999999957
0.35,43,0.88,0.09090909090909091,0.7879999999999951
0.35,44,0.88,0.08238636363636363,0.7924999999999953
0.35,45,0.845,0.0650887573964497,0.7697499999999954
0.35,46,0.86,0.061046511627906974,0.7854999999999953
0.35,47,0.8625,0.08695652173913043,0.7743749999999955
0.35,48,0.845,0.05325443786982249,0.7757499999999955
0.35,49,0.85,0.08529411764705883,0.7639999999999955
0.35,50,0.845,0.09171597633136094,0.7562499999999956
0.35,51,0.87,0.08620689655172414,0.7814999999999952
0.35,52,0.88,0.07670454545454546,0.7954999999999951
0.35,53,0.8175,0.07339449541284404,0.7406249999999958
0.35,54,0.8575,0.05830903790087463,0.7846249999999954
0.35,55,0.8225,0.0547112462006079,0.7543749999999955
0.35,56,0.8275,0.0513595166163142,0.7606249999999956
0.35,57,0.8525,0.06451612903225806,0.7768749999999955
0.35,58,0.845,0.0650887573964497,0.7697499999999954
0.35,59,0.84,0.05357142857142857,0.7709999999999956
0.35,60,0.85,0.04411764705882353,0.7849999999999953
0.35,61,0.8375,0.041791044776119404,0.7746249999999953
0.35,62,0.8575,0.043731778425655975,0.7921249999999951
0.35,63,0.83,0.030120481927710843,0.7734999999999953
0.35,64,0.8625,0.057971014492753624,0.7893749999999953
0.35,65,0.83,0.02108433734939759,0.7779999999999951
0.35,66,0.8575,0.052478134110787174,0.7876249999999955
0.35,67,0.865,0.03757225433526012,0.8022499999999951
0.35,68,0.83,0.02710843373493976,0.7749999999999955
0.35,69,0.8375,0.029850746268656716,0.7806249999999954
0.35,70,0.835,0.03592814371257485,0.7752499999999953
0.35,71,0.805,0.037267080745341616,0.7467499999999957
0.35,72,0.82,0.039634146341463415,0.7594999999999953
0.35,73,0.835,0.041916167664670656,0.7722499999999954
0.35,74,0.8425,0.02373887240356083,0.7883749999999953
0.35,75,0.83,0.03313253012048193,0.7719999999999954
0.35,76,0.805,0.037267080745341616,0.7467499999999956
0.35,77,0.825,0.03636363636363636,0.7657499999999956
0.35,78,0.815,0.05214723926380368,0.7487499999999956
0.35,79,0.78,0.038461538461538464,0.7229999999999959
0.35,80,0.82,0.042682926829268296,0.7579999999999956
0.35,81,0.84,0.03869047619047619,0.7784999999999954
0.35,82,0.8,0.034375,0.7434999999999958
0.35,83,0.8075,0.021671826625386997,0.7566249999999956
0.35,84,0.78,0.022435897435897436,0.7304999999999958
0.35,85,0.845,0.05325443786982249,0.7757499999999955
0.35,86,0.8225,0.03951367781155015,0.7618749999999958
0.35,87,0.8175,0.021406727828746176,0.7661249999999954
0.35,88,0.8025,0.040498442367601244,0.7428749999999957
0.35,89,0.81,0.05555555555555555,0.7424999999999957
0.35,90,0.8025,0.04672897196261682,0.7398749999999958
0.35,91,0.81,0.027777777777777776,0.7559999999999956
0.35,92,0.7725,0.03559870550161812,0.717374999999996
0.35,93,0.8175,0.021406727828746176,0.7661249999999956
0.35,94,0.7525,0.029900332225913623,0.7013749999999962
0.35,95,0.7825,0.025559105431309903,0.7313749999999959
0.35,96,0.8075,0.018575851393188854,0.7581249999999956
0.35,97,0.7825,0.03514376996805112,0.7268749999999958
0.35,98,0.82,0.03353658536585366,0.7624999999999954
0.35,99,0.7875,0.022222222222222223,0.7376249999999956
0.35,100,0.7925,0.025236593059936908,0.7408749999999958
0.35,101,0.8,0.025,0.7479999999999957
0.35,102,0.79,0.03164556962025317,0.7354999999999957
0.35,103,0.7725,0.03559870550161812,0.717374999999996
0.35,104,0.78,0.016025641025641024,0.7334999999999957
0.35,105,0.7725,0.016181229773462782,0.7263749999999959
0.35,106,0.78,0.02564102564102564,0.7289999999999958
0.35,107,0.78,0.016025641025641024,0.7334999999999957
0.35,108,0.76,0.019736842105263157,0.712999999999996
0.35,109,0.7575,0.0165016501650165,0.7121249999999961
0.35,110,0.74,0.016891891891891893,0.6954999999999962
0.35,111,0.7875,0.015873015873015872,0.7406249999999958
0.35,112,0.77,0.01948051948051948,0.722499999999996
0.35,113,0.77,0.003246753246753247,0.7299999999999958
0.35,114,0.755,0.009933774834437087,0.7127499999999961
0.35,115,0.745,0.006711409395973154,0.7047499999999961
0.35,116,0.735,0.006802721088435374,0.6952499999999963
0.35,117,0.79,0.006329113924050633,0.7474999999999956
0.35,118,0.7975,0.003134796238244514,0.7561249999999956
0.35,119,0.75,0.0,0.712499999999996
0.35,120,0.795,0.009433962264150943,0.7507499999999956
0.35,121,0.74,0.006756756756756757,0.6999999999999962
0.35,122,0.7525,0.0033222591362126247,0.713374999999996
0.35,123,0.77,0.0,0.7314999999999958
0.35,124,0.76,0.003289473684210526,0.7204999999999958
0.35,125,0.7525,0.006644518272425249,0.711874999999996
0.35,126,0.735,0.003401360544217687,0.6967499999999961
0.35,127,0.8025,0.0,0.7623749999999955
0.35,128,0.7375,0.0,0.7006249999999962
0.35,129,0.765,0.0,0.7267499999999959
0.35,130,0.755,0.0033112582781456954,0.7157499999999959
0.35,131,0.7175,0.0,0.6816249999999964
0.35,132,0.74,0.0,0.7029999999999962
0.35,133,0.7325,0.0,0.6958749999999962
0.35,134,0.7875,0.0,0.7481249999999956
0.35,135,0.75,0.0,0.712499999999996
0.35,136,0.7025,0.0,0.6673749999999966
0.35,137,0.75,0.0,0.712499999999996
0.35,138,0.7275,0.0,0.6911249999999963
0.35,139,0.7125,0.0,0.6768749999999965
0.35,140,0.7425,0.0,0.7053749999999961
0.35,141,0.7225,0.0,0.6863749999999963
0.35,142,0.7175,0.0,0.6816249999999964
0.35,143,0.745,0.0,0.7077499999999961
0.35,144,0.75,0.0,0.712499999999996
0.35,145,0.7225,0.0,0.6863749999999963
0.35,146,0.745,0.0,0.7077499999999961
0.35,147,0.745,0.0,0.7077499999999961
0.35,148,0.7375,0.0,0.7006249999999962
0.35,149,0.72,0.0,0.6839999999999964
0.35,150,0.74,0.0,0.7029999999999962
0.35,151,0.74,0.0,0.7029999999999962
0.35,152,0.695,0.0,0.6602499999999967
0.35,153,0.7625,0.0,0.7243749999999959
0.35,154,0.765,0.0,0.7267499999999959
0.35,155,0.7475,0.0,0.710124999999996
0.35,156,0.745,0.0,0.7077499999999961
0.35,157,0.7325,0.0,0.6958749999999962
0.35,158,0.7275,0.0,0.6911249999999963
0.35,159,0.695,0.0,0.6602499999999967
0.35,160,0.7325,0.0,0.6958749999999962
0.35,161,0.71,0.0,0.6744999999999964
0.35,162,0.7425,0.0,0.7053749999999961
0.35,163,0.7225,0.0,0.6863749999999963
0.35,164,0.7475,0.0,0.710124999999996
0.35,165,0.735,0.0,0.6982499999999962
0.35,166,0.7225,0.0,0.6863749999999963
0.35,167,0.7375,0.0,0.7006249999999962
0.35,168,0.7125,0.0,0.6768749999999965
0.35,169,0.7325,0.0,0.6958749999999962
0.35,170,0.705,0.0,0.6697499999999965
0.35,171,0.7425,0.0,0.7053749999999961
0.35,172,0.715,0.0,0.6792499999999965
0.35,173,0.7175,0.0,0.6816249999999964
0.35,174,0.6925,0.0,0.6578749999999967
0.35,175,0.74,0.0,0.7029999999999962
0.35,176,0.7225,0.0,0.6863749999999963
0.35,177,0.74,0.0,0.7029999999999962
0.35,178,0.7175,0.0,0.6816249999999964
0.35,179,0.715,0.0,0.6792499999999965
0.35,180,0.71,0.0,0.6744999999999964
0.35,181,0.7175,0.0,0.6816249999999964
0.35,182,0.7475,0.0,0.710124999999996
0.35,183,0.7125,0.0,0.6768749999999965
0.35,184,0.725,0.0,0.6887499999999963
0.35,185,0.74,0.0,0.7029999999999962
0.35,186,0.7275,0.0,0.6911249999999963
0.35,187,0.7225,0.0,0.6863749999999963
0.35,188,0.7125,0.0,0.6768749999999965
0.35,189,0.7225,0.0,0.6863749999999963
0.35,190,0.69,0.0,0.6554999999999968
0.35,191,0.74,0.0,0.7029999999999962
0.35,192,0.7025,0.0,0.6673749999999966
0.35,193,0.7175,0.0,0.6816249999999964
0.35,194,0.7225,0.0,0.6863749999999963
0.35,195,0.7125,0.0,0.6768749999999965
0.35,196,0.725,0.0,0.6887499999999963
0.35,197,0.7475,0.0,0.710124999999996
0.35,198,0.685,0.0,0.6507499999999967
0.35,199,0.6825,0.0,0.6483749999999968
0.35,200,0.6775,0.0,0.6436249999999969
0.35,201,0.7,0.0,0.6649999999999966
0.35,202,0.705,0.0,0.6697499999999965
0.35,203,0.6925,0.0,0.6578749999999967
0.35,204,0.6575,0.0,0.624624999999997
0.35,205,0.6725,0.0,0.6388749999999969
0.35,206,0.7175,0.0,0.6816249999999964
0.35,207,0.7,0.0,0.6649999999999966
0.35,208,0.76,0.0,0.7219999999999959
0.35,209,0.7025,0.0,0.6673749999999966
0.35,210,0.695,0.0,0.6602499999999967
0.35,211,0.7025,0.0,0.6673749999999966
0.35,212,0.7125,0.0,0.6768749999999965
0.35,213,0.71,0.0,0.6744999999999964
0.35,214,0.7225,0.0,0.6863749999999963
0.35,215,0.715,0.0,0.6792499999999965
0.35,216,0.7075,0.0,0.6721249999999965
0.35,217,0.6925,0.0,0.6578749999999967
0.35,218,0.7425,0.0,0.7053749999999961
0.35,219,0.735,0.0,0.6982499999999962
0.35,220,0.7,0.0,0.6649999999999966
0.35,221,0.7125,0.0,0.6768749999999965
0.35,222,0.71,0.0,0.6744999999999964
0.35,223,0.67,0.0,0.6364999999999968
0.35,224,0.72,0.0,0.6839999999999964
0.35,225,0.6725,0.0,0.6388749999999969
0.35,226,0.7175,0.0,0.6816249999999964
0.35,227,0.6775,0.0,0.6436249999999969
0.35,228,0.6825,0.0,0.6483749999999968
0.35,229,0.6925,0.0,0.6578749999999967
0.35,230,0.705,0.0,0.6697499999999965
0.35,231,0.675,0.0,0.6412499999999969
0.35,232,0.685,0.0,0.6507499999999967
0.35,233,0.7,0.0,0.6649999999999966
0.35,234,0.6725,0.0,0.6388749999999969
0.35,235,0.675,0.0,0.6412499999999969
0.35,236,0.7125,0.0,0.6768749999999965
0.35,237,0.66,0.0,0.626999999999997
0.35,238,0.73,0.0,0.6934999999999962
0.35,239,0.7125,0.0,0.6768749999999965
0.35,240,0.65,0.0,0.617499999999997
0.35,241,0.725,0.0,0.6887499999999963
0.35,242,0.69,0.0,0.6554999999999968
0.35,243,0.6625,0.0,0.6293749999999969
0.35,244,0.665,0.0,0.6317499999999969
0.35,245,0.695,0.0,0.6602499999999967
0.35,246,0.6925,0.0,0.6578749999999967
0.35,247,0.68,0.0,0.6459999999999968
0.35,248,0.645,0.0,0.6127499999999971
0.35,249,0.7,0.0,0.6649999999999966
0.35,250,0.665,0.0,0.6317499999999969
0.4,1,0.6,1.0,0.20999999999999963
0.4,2,0.6525,1.0,0.22837499999999936
0.4,3,0.71,1.0,0.24849999999999903
0.4,4,0.77,0.7305194805194806,0.3939999999999984
0.4,5,0.7525,0.7142857142857143,0.39237499999999836
0.4,6,0.8125,0.56,0.4988749999999974
0.4,7,0.8075,0.44891640866873067,0.5496249999999973
0.4,8,0.84,0.4017857142857143,0.5954999999999964
0.4,9,0.8325,0.34234234234234234,0.6198749999999965
0.4,10,0.87,0.39080459770114945,0.6224999999999963
0.4,11,0.8225,0.3404255319148936,0.6133749999999967
0.4,12,0.84,0.38392857142857145,0.6044999999999966
0.4,13,0.8425,0.36795252225519287,0.6143749999999965
0.4,14,0.865,0.37283236994219654,0.6282499999999963
0.4,15,0.82,0.29878048780487804,0.6319999999999963
0.4,16,0.8575,0.282798833819242,0.6691249999999961
0.4,17,0.8775,0.25925925925925924,0.6971249999999959
0.4,18,0.8625,0.2956521739130435,0.6663749999999962
0.4,19,0.825,0.2878787878787879,0.6412499999999962
0.4,20,0.8525,0.26392961876832843,0.674874999999996
0.4,21,0.81,0.26851851851851855,0.6389999999999962
0.4,22,0.855,0.2894736842105263,0.6637499999999962
0.4,23,0.82,0.21951219512195122,0.6709999999999963
0.4,24,0.825,0.2606060606060606,0.6547499999999964
0.4,25,0.845,0.23372781065088757,0.684249999999996
0.4,26,0.8375,0.22686567164179106,0.6816249999999964
0.4,27,0.8175,0.2415902140672783,0.6581249999999964
0.4,28,0.8425,0.228486646884273,0.6848749999999961
0.4,29,0.825,0.21212121212121213,0.6787499999999963
0.4,30,0.8375,0.22686567164179106,0.6816249999999963
0.4,31,0.81,0.18518518518518517,0.6794999999999963
0.4,32,0.8275,0.21450151057401812,0.679624999999996
0.4,33,0.835,0.18263473053892215,0.7017499999999963
0.4,34,0.825,0.18787878787878787,0.6907499999999962
0.4,35,0.81,0.21604938271604937,0.6644999999999964
0.4,36,0.8275,0.14803625377643503,0.712624999999996
0.4,37,0.79,0.1550632911392405,0.6769999999999964
0.4,38,0.81,0.1728395061728395,0.685499999999996
0.4,39,0.8225,0.17933130699088146,0.6928749999999959
0.4,40,0.7975,0.16614420062695925,0.6781249999999964
0.4,41,0.8125,0.1723076923076923,0.687874999999996
0.4,42,0.8025,0.13707165109034267,0.6963749999999962
0.4,43,0.8075,0.1393188854489164,0.699624999999996
0.4,44,0.83,0.1566265060240964,0.7104999999999961
0.4,45,0.8075,0.1238390092879257,0.7071249999999961
0.4,46,0.8075,0.11455108359133127,0.7116249999999961
0.4,47,0.8075,0.13312693498452013,0.702624999999996
0.4,48,0.8075,0.1393188854489164,0.6996249999999961
0.4,49,0.7925,0.12302839116719243,0.6943749999999962
0.4,50,0.8125,0.14461538461538462,0.7013749999999961
0.4,51,0.79,0.12974683544303797,0.6889999999999961
0.4,52,0.7575,0.1353135313531353,0.6581249999999964
0.4,53,0.7775,0.11254019292604502,0.6861249999999963
0.4,54,0.8125,0.16923076923076924,0.6893749999999961
0.4,55,0.8075,0.1021671826625387,0.717624999999996
0.4,56,0.7925,0.14195583596214512,0.6853749999999963
0.4,57,0.7925,0.12933753943217666,0.6913749999999963
0.4,58,0.7675,0.10749185667752444,0.6796249999999964
0.4,59,0.7975,0.13479623824451412,0.6931249999999962
0.4,60,0.78,0.1282051282051282,0.6809999999999963
0.4,61,0.8025,0.1308411214953271,0.6993749999999962
0.4,62,0.7925,0.11356466876971609,0.6988749999999965
0.4,63,0.8175,0.09785932721712538,0.7286249999999957
0.4,64,0.7825,0.07987220447284345,0.705874999999996
0.4,65,0.7525,0.08970099667774087,0.6743749999999964
0.4,66,0.7475,0.0802675585284281,0.6741249999999965
0.4,67,0.765,0.0718954248366013,0.6937499999999963
0.4,68,0.77,0.06818181818181818,0.6999999999999962
0.4,69,0.7575,0.06930693069306931,0.6881249999999964
0.4,70,0.7525,0.07973421926910298,0.6788749999999965
0.4,71,0.75,0.08333333333333333,0.6749999999999966
0.4,72,0.7325,0.10238907849829351,0.6508749999999967
0.4,73,0.7725,0.08090614886731391,0.6963749999999963
0.4,74,0.76,0.05921052631578947,0.6949999999999964
0.4,75,0.7575,0.07920792079207921,0.6836249999999964
0.4,76,0.7225,0.06920415224913495,0.6563749999999965
0.4,77,0.7525,0.07308970099667775,0.6818749999999965
0.4,78,0.71,0.08098591549295775,0.6399999999999967
0.4,79,0.7275,0.09621993127147767,0.6491249999999965
0.4,80,0.7025,0.07829181494661921,0.6343749999999967
0.4,81,0.71,0.07042253521126761,0.6444999999999966
0.4,82,0.7425,0.04377104377104377,0.6858749999999963
0.4,83,0.73,0.05821917808219178,0.6679999999999964
0.4,84,0.6925,0.05776173285198556,0.6338749999999969
0.4,85,0.705,0.0425531914893617,0.6517499999999967
0.4,86,0.695,0.046762589928057555,0.6407499999999967
0.4,87,0.675,0.040740740740740744,0.6247499999999969
0.4,88,0.68,0.014705882352941176,0.6399999999999968
0.4,89,0.6725,0.022304832713754646,0.6298749999999969
0.4,90,0.67,0.041044776119402986,0.619999999999997
0.4,91,0.6875,0.02181818181818182,0.6441249999999968
0.4,92,0.68,0.029411764705882353,0.6339999999999969
0.4,93,0.69,0.036231884057971016,0.6404999999999968
0.4,94,0.69,0.018115942028985508,0.6479999999999967
0.4,95,0.685,0.014598540145985401,0.6447499999999968
0.4,96,0.72,0.020833333333333332,0.6749999999999965
0.4,97,0.6425,0.007782101167315175,0.6073749999999972
0.4,98,0.6525,0.011494252873563218,0.6153749999999971
0.4,99,0.6925,0.010830324909747292,0.6533749999999966
0.4,100,0.6525,0.007662835249042145,0.6168749999999971
0.4,101,0.6775,0.007380073800738007,0.6406249999999969
0.4,102,0.6475,0.011583011583011582,0.6106249999999972
0.4,103,0.685,0.0072992700729927005,0.6477499999999968
0.4,104,0.6325,0.007905138339920948,0.5978749999999973
0.4,105,0.66,0.003787878787878788,0.625499999999997
0.4,106,0.6325,0.003952569169960474,0.5993749999999973
0.4,107,0.6325,0.003952569169960474,0.5993749999999973
0.4,108,0.63,0.003968253968253968,0.5969999999999973
0.4,109,0.6425,0.0038910505836575876,0.6088749999999972
0.4,110,0.61,0.0,0.5794999999999976
0.4,111,0.6475,0.0,0.6151249999999971
0.4,112,0.62,0.0,0.5889999999999974
0.4,113,0.625,0.004,0.5922499999999974
0.4,114,0.6275,0.0,0.5961249999999974
0.4,115,0.625,0.004,0.5922499999999974
0.4,116,0.61,0.0,0.5794999999999976
0.4,117,0.6475,0.0,0.6151249999999971
0.4,118,0.5425,0.004608294930875576,0.5138749999999983
0.4,119,0.61,0.0,0.5794999999999976
0.4,120,0.6075,0.0,0.5771249999999976
0.4,121,0.635,0.0,0.6032499999999973
0.4,122,0.5625,0.0,0.534374999999998
0.4,123,0.5875,0.0,0.5581249999999978
0.4,124,0.57,0.0,0.541499999999998
0.4,125,0.575,0.0,0.5462499999999979
0.4,126,0.5575,0.0,0.5296249999999981
0.4,127,0.585,0.0,0.5557499999999979
0.4,128,0.6025,0.0,0.5723749999999976
0.4,129,0.6275,0.0,0.5961249999999974
0.4,130,0.5875,0.0,0.5581249999999978
0.4,131,0.6025,0.0,0.5723749999999976
0.4,132,0.5575,0.0,0.5296249999999981
0.4,133,0.5475,0.0,0.5201249999999983
0.4,134,0.5675,0.004405286343612335,0.537624999999998
0.4,135,0.6075,0.0,0.5771249999999976
0.4,136,0.5825,0.0,0.5533749999999978
0.4,137,0.565,0.0,0.5367499999999981
0.4,138,0.555,0.0,0.5272499999999982
0.4,139,0.5775,0.0,0.5486249999999979
0.4,140,0.565,0.0,0.5367499999999981
0.4,141,0.545,0.0,0.5177499999999983
0.4,142,0.5275,0.0,0.5011249999999985
0.4,143,0.5425,0.004608294930875576,0.5138749999999983
0.4,144,0.5875,0.0,0.5581249999999978
0.4,145,0.5375,0.0,0.5106249999999983
0.4,146,0.5425,0.004608294930875576,0.5138749999999983
0.4,147,0.56,0.0,0.5319999999999981
0.4,148,0.55,0.004545454545454545,0.5209999999999982
0.4,149,0.56,0.004464285714285714,0.5304999999999981
0.4,150,0.5425,0.0,0.5153749999999984
0.4,151,0.535,0.004672897196261682,0.5067499999999984
0.4,152,0.545,0.0,0.5177499999999983
0.4,153,0.555,0.0,0.5272499999999982
0.4,154,0.52,0.0,0.49399999999999855
0.4,155,0.5275,0.0,0.5011249999999985
0.4,156,0.5075,0.0,0.4821249999999987
0.4,157,0.49,0.00510204081632653,0.4639999999999989
0.4,158,0.4875,0.005128205128205128,0.46162499999999895
0.4,159,0.4975,0.005025125628140704,0.47112499999999885
0.4,160,0.495,0.0,0.47024999999999884
0.4,161,0.5075,0.0049261083743842365,0.48062499999999875
0.4,162,0.4925,0.005076142131979695,0.4663749999999989
0.4,163,0.5025,0.0,0.4773749999999988
0.4,164,0.5025,0.0,0.4773749999999988
0.4,165,0.5075,0.0,0.4821249999999987
0.4,166,0.485,0.0,0.46074999999999894
0.4,167,0.51,0.0,0.48449999999999865
0.4,168,0.4725,0.005291005291005291,0.44737499999999913
0.4,169,0.4775,0.005235602094240838,0.45212499999999906
0.4,170,0.4475,0.00558659217877095,0.4236249999999994
0.4,171,0.5075,0.0,0.4821249999999987
0.4,172,0.4825,0.0051813471502590676,0.45687499999999903
0.4,173,0.49,0.0,0.4654999999999989
0.4,174,0.4825,0.0051813471502590676,0.45687499999999903
0.4,175,0.475,0.0,0.4512499999999991
0.4,176,0.505,0.0,0.47974999999999873
0.4,177,0.43,0.0,0.4084999999999996
0.4,178,0.48,0.0,0.455999999999999
0.4,179,0.475,0.0,0.4512499999999991
